"Index","Record","Symbol","Description","Location","Mean","Max.LRS..","Max.LRS.Location","Additive.Effect..","Sample.r","X.nbsp..nbsp.N","Sample.p.r.","Lit.r","Tissue.r"
13108,"ILMN_1802355","RBM18","RNA binding motif protein 18 (RBM18), mRNA.","Chr9: 124.044038",7.699,"N/A","N/A","N/A",-0.117,146,0.159,"--","0.17"
13109,"ILMN_1799335","PCDHA6","protocadherin alpha 6 (PCDHA6), transcript variant 2, mRNA.","Chr5: 140.188317",6.527,"N/A","N/A","N/A",-0.117,146,0.159,"0.3","-0.33100000000000002"
13110,"ILMN_1758633","CCDC130","coiled-coil domain containing 130 (CCDC130), mRNA.","Chr19: 13.735045",11.671,"N/A","N/A","N/A",0.117,146,0.1592,"--","-0.71299999999999997"
13111,"ILMN_1695157","CA4","carbonic anhydrase IV (CA4), mRNA.","Chr17: 55.591584",10.48,"N/A","N/A","N/A",0.117,146,0.1592,"0.43099999999999999","--"
13112,"ILMN_1728225","KIAA1524","KIAA1524 (KIAA1524), mRNA.","Chr3: 109.752807",6.63,"N/A","N/A","N/A",-0.117,146,0.1594,"0.32300000000000001","--"
13113,"ILMN_1812458","C10ORF80","chromosome 10 open reading frame 80 (C10orf80), mRNA.","Chr10: 106.204237",6.716,"N/A","N/A","N/A",-0.117,146,0.1595,"--","--"
13114,"ILMN_1712944","AES","amino-terminal enhancer of split (AES), transcript variant 2, mRNA.","Chr19: 3.004260",13.862,"N/A","N/A","N/A",0.117,146,0.1595,"0.33600000000000002","0.47699999999999998"
13115,"ILMN_1793888","SERPINB5","serpin peptidase inhibitor, clade B (ovalbumin), member 5 (SERPINB5), mRNA.","Chr18: 59.322830",6.733,"N/A","N/A","N/A",-0.117,146,0.1596,"0.42099999999999999","0.19800000000000001"
13116,"ILMN_1683872","VCY1B","variable charge, Y-linked 1B (VCY1B), mRNA.","ChrY: 14.607706",6.697,"N/A","N/A","N/A",-0.117,146,0.1596,"--","--"
13117,"ILMN_1769374","OR2M2","olfactory receptor, family 2, subfamily M, member 2 (OR2M2), mRNA.","Chr1: 246.410687",6.719,"N/A","N/A","N/A",-0.117,146,0.1596,"--","--"
13118,"ILMN_1672486","TCF7L2","transcription factor 7-like 2 (T-cell specific, HMG-box) (TCF7L2), mRNA.","Chr10: 114.915698",7.51,"N/A","N/A","N/A",0.117,146,0.1596,"--","0.42299999999999999"
13119,"ILMN_1684385","COPB2","coatomer protein complex, subunit beta 2 (beta prime) (COPB2), mRNA.","Chr3: 140.559744",9.212,"N/A","N/A","N/A",0.117,146,0.1596,"0.19700000000000001","0.316"
13120,"ILMN_1679232","KIDINS220","kinase D-interacting substance of 220 kDa (KIDINS220), mRNA.","Chr2: 8.786942",11.336,"N/A","N/A","N/A",-0.117,146,0.1596,"0.46300000000000002","--"
13121,"ILMN_1772206","CYP3A4","cytochrome P450, family 3, subfamily A, polypeptide 4 (CYP3A4), mRNA.","Chr7: 99.192613",6.487,"N/A","N/A","N/A",-0.117,146,0.1596,"--","--"
13122,"ILMN_1760525","OR52E5","olfactory receptor, family 52, subfamily E, member 5 (OR52E5), mRNA.","Chr11: 5.879298",6.507,"N/A","N/A","N/A",-0.117,146,0.1597,"--","--"
13123,"ILMN_1792172","DEFB126","defensin, beta 126 (DEFB126), mRNA.","Chr20: 0.074139",6.675,"N/A","N/A","N/A",-0.117,146,0.1597,"0.189","--"
13124,"ILMN_1809417","LRFN4","leucine rich repeat and fibronectin type III domain containing 4 (LRFN4), mRNA.","Chr11: 66.384318",8.183,"N/A","N/A","N/A",0.117,146,0.1598,"0.21199999999999999","-7.9000000000000001E-2"
13125,"ILMN_1738909","TROVE2","TROVE domain family, member 2 (TROVE2), transcript variant 2, mRNA.","ChrUn: 1.000000",6.852,"N/A","N/A","N/A",-0.117,146,0.1598,"--","7.9000000000000001E-2"
13126,"ILMN_1743846","FAM123B","family with sequence similarity 123B (FAM123B), mRNA.","ChrUn: 1.000000",7.671,"N/A","N/A","N/A",-0.117,146,0.1599,"0.28999999999999998","--"
13127,"ILMN_1689700","ARID5A","AT rich interactive domain 5A (MRF1-like) (ARID5A), transcript variant 2, mRNA.","Chr2: 96.581733",6.882,"N/A","N/A","N/A",0.117,146,0.1599,"0.23100000000000001","-0.122"
13128,"ILMN_1673960","MAT2B","methionine adenosyltransferase II, beta (MAT2B), transcript variant 2, mRNA.","Chr5: 162.862899",7.209,"N/A","N/A","N/A",-0.117,146,0.1599,"0.22800000000000001","0.36699999999999999"
13129,"ILMN_1790410","RNASEN","ribonuclease III, nuclear (RNASEN), mRNA.","Chr5: 31.441545",9.355,"N/A","N/A","N/A",-0.117,146,0.16,"0.34200000000000003","-0.39700000000000002"
13130,"ILMN_1797528","CCNY","cyclin Y (CCNY), transcript variant 1, mRNA.","Chr10: 35.899003",12.798,"N/A","N/A","N/A",-0.117,146,0.16,"0.26600000000000001","0.54"
13131,"ILMN_1815796","NT5C1A","5'-nucleotidase, cytosolic IA (NT5C1A), mRNA.","Chr1: 39.897401",6.649,"N/A","N/A","N/A",-0.117,146,0.1601,"0.24099999999999999","-0.23300000000000001"
13132,"ILMN_1739847","EIF3S7","eukaryotic translation initiation factor 3, subunit 7 zeta, 66/67kDa (EIF3S7), mRNA.","Chr22: 35.237555",11.287,"N/A","N/A","N/A",0.117,146,0.1601,"--","--"
13133,"ILMN_1785266","OFD1","oral-facial-digital syndrome 1 (OFD1), mRNA.","ChrX: 13.696246",7.161,"N/A","N/A","N/A",0.117,146,0.1601,"0.371","0.23899999999999999"
13134,"ILMN_1712563","PSAT1","phosphoserine aminotransferase 1 (PSAT1), transcript variant 1, mRNA.","Chr9: 80.132833",6.672,"N/A","N/A","N/A",-0.117,146,0.1601,"--","-0.25800000000000001"
13135,"ILMN_1698417","HIST1H3E","histone cluster 1, H3e (HIST1H3E), mRNA.","Chr6: 26.333745",6.638,"N/A","N/A","N/A",-0.117,146,0.1601,"0.248","--"
13136,"ILMN_1683992","OXSM","3-oxoacyl-ACP synthase, mitochondrial (OXSM), mRNA.","Chr3: 25.810735",7.481,"N/A","N/A","N/A",-0.117,146,0.1601,"0.313","0.51200000000000001"
13137,"ILMN_1802831","MTMR12","myotubularin related protein 12 (MTMR12), mRNA.","Chr5: 32.263512",7.61,"N/A","N/A","N/A",-0.117,146,0.1602,"--","-0.182"
13138,"ILMN_1687484","ZFX","zinc finger protein, X-linked (ZFX), mRNA.","ChrX: 24.141617",7.16,"N/A","N/A","N/A",0.117,146,0.1602,"--","0.22"
13139,"ILMN_1723253","ZNF222","zinc finger protein 222 (ZNF222), mRNA.","Chr19: 49.228742",6.897,"N/A","N/A","N/A",-0.117,146,0.1602,"--","--"
13140,"ILMN_1801097","SRFBP1","serum response factor binding protein 1 (SRFBP1), mRNA.","ChrUn: 1.000000",7.011,"N/A","N/A","N/A",-0.117,146,0.1603,"--","0.18"
13141,"ILMN_1706779","LIG1","ligase I, DNA, ATP-dependent (LIG1), mRNA.","Chr19: 53.310955",7.15,"N/A","N/A","N/A",0.117,146,0.1603,"0.40699999999999997","-0.41599999999999998"
13142,"ILMN_1783337","DECR2","2,4-dienoyl CoA reductase 2, peroxisomal (DECR2), mRNA.","Chr16: 0.402244",8.221,"N/A","N/A","N/A",0.117,146,0.1603,"0.38100000000000001","0.35699999999999998"
13143,"ILMN_1698085","C14ORF21","chromosome 14 open reading frame 21 (C14orf21), mRNA.","Chr14: 23.843632",6.777,"N/A","N/A","N/A",-0.117,146,0.1603,"--","--"
13144,"ILMN_1665374","COL9A1","collagen, type IX, alpha 1 (COL9A1), transcript variant 2, mRNA.","Chr6: 71.049511",6.692,"N/A","N/A","N/A",-0.117,146,0.1605,"0.42799999999999999","0.10199999999999999"
13145,"ILMN_1690713","PTCD1","pentatricopeptide repeat domain 1 (PTCD1), mRNA.","Chr7: 98.854884",7.556,"N/A","N/A","N/A",0.117,146,0.1605,"--","--"
13146,"ILMN_1713458","HBZ","hemoglobin, zeta (HBZ), mRNA.","Chr16: 0.144444",6.863,"N/A","N/A","N/A",-0.117,146,0.1606,"0.34200000000000003","--"
13147,"ILMN_1663622","DYNC2LI1","dynein, cytoplasmic 2, light intermediate chain 1 (DYNC2LI1), transcript variant 3, mRNA.","Chr2: 43.886102",6.799,"N/A","N/A","N/A",-0.117,146,0.1606,"0.23899999999999999","-0.17199999999999999"
13148,"ILMN_1800676","TMEM49","transmembrane protein 49 (TMEM49), mRNA.","Chr17: 55.272900",8.386,"N/A","N/A","N/A",-0.117,146,0.1606,"--","0.40899999999999997"
13149,"ILMN_1672295","ZC3H12A","zinc finger CCCH-type containing 12A (ZC3H12A), mRNA.","Chr1: 37.722267",6.839,"N/A","N/A","N/A",0.117,146,0.1606,"--","0.13200000000000001"
13150,"ILMN_1807745","GYS2","glycogen synthase 2 (liver) (GYS2), mRNA.","ChrUn: 1.000000",6.67,"N/A","N/A","N/A",-0.117,146,0.1607,"0.42499999999999999","0.64900000000000002"
13151,"ILMN_1669390","PPP1R13L","protein phosphatase 1, regulatory (inhibitor) subunit 13 like (PPP1R13L), mRNA.","Chr19: 50.574965",7.006,"N/A","N/A","N/A",0.117,146,0.1607,"0.32200000000000001","0.121"
13152,"ILMN_1785181","NBR2","neighbor of BRCA1 gene 2 (NBR2) on chromosome 17.","ChrUn: 1.000000",6.677,"N/A","N/A","N/A",0.117,146,0.1607,"--","--"
13153,"ILMN_1728106","TNF","tumor necrosis factor (TNF superfamily, member 2) (TNF), mRNA.","Chr6: 31.653868",6.608,"N/A","N/A","N/A",-0.117,146,0.1608,"--","-7.6999999999999999E-2"
13154,"ILMN_1813338","LAG3","lymphocyte-activation gene 3 (LAG3), mRNA.","Chr12: 6.757348",6.71,"N/A","N/A","N/A",-0.117,146,0.1608,"0.39100000000000001","0.35099999999999998"
13155,"ILMN_1786984","DCTN3","dynactin 3 (p22) (DCTN3), transcript variant 2, mRNA.","Chr9: 34.604131",6.734,"N/A","N/A","N/A",-0.117,146,0.1609,"0.23799999999999999","0.27900000000000003"
13156,"ILMN_1683444","CTDSPL","CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase-like (CTDSPL), transcript variant 1, mRNA.","Chr3: 38.000778",10.282,"N/A","N/A","N/A",0.117,146,0.161,"0.30099999999999999","0.20599999999999999"
13157,"ILMN_1757186","GIMAP1","GTPase, IMAP family member 1 (GIMAP1), mRNA.","Chr7: 150.048984",6.976,"N/A","N/A","N/A",0.117,146,0.1611,"0.36199999999999999","0.17899999999999999"
13158,"ILMN_1654516","TMPIT","transmembrane protein induced by tumor necrosis factor alpha (TMPIT), mRNA.","Chr7: 75.454418",9.538,"N/A","N/A","N/A",0.117,146,0.1611,"--","--"
13159,"ILMN_1712712","BDNF","brain-derived neurotrophic factor (BDNF), transcript variant 1, mRNA.","Chr11: 27.637136",6.677,"N/A","N/A","N/A",-0.117,146,0.1611,"0.438","0.16800000000000001"
13160,"ILMN_1748018","GORASP2","golgi reassembly stacking protein 2, 55kDa (GORASP2), mRNA.","Chr2: 171.531571",9.616,"N/A","N/A","N/A",-0.117,146,0.1612,"0.215","0.17199999999999999"
13161,"ILMN_1712936","C21ORF66","chromosome 21 open reading frame 66 (C21orf66), transcript variant 2, mRNA.","ChrUn: 1.000000",6.955,"N/A","N/A","N/A",0.117,146,0.1613,"--","--"
13162,"ILMN_1743455","IL12RB2","interleukin 12 receptor, beta 2 (IL12RB2), mRNA.","Chr1: 67.634924",6.923,"N/A","N/A","N/A",-0.117,146,0.1613,"0.378","0.152"
13163,"ILMN_1765299","PRIMA1","proline rich membrane anchor 1 (PRIMA1), mRNA.","Chr14: 93.257446",6.537,"N/A","N/A","N/A",-0.117,146,0.1613,"0.33600000000000002","0.111"
13164,"ILMN_1721735","SMG5","Smg-5 homolog, nonsense mediated mRNA decay factor (C. elegans) (SMG5), mRNA.","Chr1: 154.485908",10.054,"N/A","N/A","N/A",0.117,146,0.1613,"--","-0.52100000000000002"
13165,"ILMN_1751127","ZFP42","zinc finger protein 42 homolog (mouse) (ZFP42), mRNA.","Chr4: 189.162891",6.736,"N/A","N/A","N/A",-0.117,146,0.1614,"--","-0.432"
13166,"ILMN_1808789","MYO5C","myosin VC (MYO5C), mRNA.","Chr15: 50.272054",7.835,"N/A","N/A","N/A",-0.116,146,0.1614,"0.17799999999999999","-0.17199999999999999"
13167,"ILMN_1752213","TMEM60","transmembrane protein 60 (TMEM60), mRNA.","Chr7: 77.261251",10.132,"N/A","N/A","N/A",-0.116,146,0.1615,"--","-0.39"
13168,"ILMN_1800267","FAM13A1","family with sequence similarity 13, member A1 (FAM13A1), transcript variant 2, mRNA.","Chr4: 89.963327",6.716,"N/A","N/A","N/A",-0.116,146,0.1615,"0.315","--"
13169,"ILMN_1685235","TSFM","Ts translation elongation factor, mitochondrial (TSFM), mRNA.","Chr12: 56.476548",10.158,"N/A","N/A","N/A",-0.116,146,0.1615,"--","0.56499999999999995"
13170,"ILMN_1680317","CDKL5","cyclin-dependent kinase-like 5 (CDKL5), transcript variant II, mRNA.","ChrX: 18.581581",6.679,"N/A","N/A","N/A",-0.116,146,0.1615,"--","1.9E-2"
13171,"ILMN_1781066","VSX1","visual system homeobox 1 homolog, CHX10-like (zebrafish) (VSX1), transcript variant 2, mRNA.","Chr20: 25.007491",6.807,"N/A","N/A","N/A",0.116,146,0.1615,"--","-9.7000000000000003E-2"
13172,"ILMN_1803398","SRF","serum response factor (c-fos serum response element-binding transcription factor) (SRF), mRNA.","Chr6: 43.256987",11.835,"N/A","N/A","N/A",0.116,146,0.1616,"--","0"
13173,"ILMN_1775814","GHR","growth hormone receptor (GHR), mRNA.","Chr5: 42.757566",7.208,"N/A","N/A","N/A",-0.116,146,0.1616,"0.42499999999999999","0.77500000000000002"
13174,"ILMN_1808731","LBX2","ladybird homeobox 2 (LBX2), mRNA.","Chr2: 74.578414",6.587,"N/A","N/A","N/A",-0.116,146,0.1617,"0.315","0.25"
13175,"ILMN_1802027","MGST2","microsomal glutathione S-transferase 2 (MGST2), mRNA.","Chr4: 140.844140",10.144,"N/A","N/A","N/A",-0.116,146,0.1618,"--","-0.152"
13176,"ILMN_1741422","FUT8","fucosyltransferase 8 (alpha (1,6) fucosyltransferase) (FUT8), transcript variant 2, mRNA.","Chr14: 65.279249",8.811,"N/A","N/A","N/A",0.116,146,0.1618,"0.53500000000000003","-5.6000000000000001E-2"
13177,"ILMN_1705252","KLK8","kallikrein-related peptidase 8 (KLK8), transcript variant 2, mRNA.","Chr19: 56.195684",6.665,"N/A","N/A","N/A",-0.116,146,0.1618,"0.53800000000000003","-9.9000000000000005E-2"
13178,"ILMN_1789750","ZNF41","zinc finger protein 41 (ZNF41), transcript variant 2, mRNA.","ChrX: 47.227228",6.504,"N/A","N/A","N/A",-0.116,146,0.1619,"--","--"
13179,"ILMN_1761996","SFRS5","splicing factor, arginine/serine-rich 5 (SFRS5), transcript variant 1, mRNA.","Chr14: 69.307877",12.53,"N/A","N/A","N/A",0.116,146,0.1619,"--","-0.16"
13180,"ILMN_1761684","WNK2","WNK lysine deficient protein kinase 2 (WNK2), mRNA.","Chr9: 95.110608",7.363,"N/A","N/A","N/A",0.116,146,0.162,"--","-0.10299999999999999"
13181,"ILMN_1711682","PGRMC2","progesterone receptor membrane component 2 (PGRMC2), mRNA.","Chr4: 129.410839",11.422,"N/A","N/A","N/A",-0.116,146,0.162,"--","0.374"
13182,"ILMN_1657317","POLR2J","polymerase (RNA) II (DNA directed) polypeptide J, 13.3kDa (POLR2J), mRNA.","Chr7: 101.900852",7.121,"N/A","N/A","N/A",0.116,146,0.162,"0.29199999999999998","0.377"
13183,"ILMN_1715372","CAMKK1","calcium/calmodulin-dependent protein kinase kinase 1, alpha (CAMKK1), transcript variant 3, mRNA.","Chr17: 3.715224",7.211,"N/A","N/A","N/A",-0.116,146,0.162,"0.45500000000000002","-0.28799999999999998"
13184,"ILMN_1697015","KL","klotho (KL), transcript variant 1, mRNA.","Chr13: 32.537636",6.81,"N/A","N/A","N/A",-0.116,146,0.162,"0.36099999999999999","0.19900000000000001"
13185,"ILMN_1729020","OR7D4","olfactory receptor, family 7, subfamily D, member 4 (OR7D4), mRNA.","Chr19: 9.185811",6.511,"N/A","N/A","N/A",-0.116,146,0.1621,"--","--"
13186,"ILMN_1770044","CHRNA5","cholinergic receptor, nicotinic, alpha 5 (CHRNA5), mRNA.","Chr15: 76.669832",6.783,"N/A","N/A","N/A",-0.116,146,0.1621,"0.48599999999999999","-0.60299999999999998"
13187,"ILMN_1660086","MYH11","myosin, heavy chain 11, smooth muscle (MYH11), transcript variant SM2B, mRNA.","Chr16: 15.704616",9.515,"N/A","N/A","N/A",0.116,146,0.1622,"0.41599999999999998","-9.9000000000000005E-2"
13188,"ILMN_1658452","FAM53A","family with sequence similarity 53, member A (FAM53A), mRNA.","ChrUn: 1.000000",6.895,"N/A","N/A","N/A",0.116,146,0.1624,"0.22800000000000001","--"
13189,"ILMN_1697081","GAL3ST3","galactose-3-O-sulfotransferase 3 (GAL3ST3), mRNA.","ChrUn: 1.000000",7.938,"N/A","N/A","N/A",-0.116,146,0.1624,"--","-5.6000000000000001E-2"
13190,"ILMN_1736007","A1BG","alpha-1-B glycoprotein (A1BG), mRNA.","Chr19: 63.549180",6.67,"N/A","N/A","N/A",-0.116,146,0.1625,"0.38","0.44"
13191,"ILMN_1786598","COL14A1","collagen, type XIV, alpha 1 (undulin) (COL14A1), mRNA.","Chr8: 121.452735",6.69,"N/A","N/A","N/A",-0.116,146,0.1625,"0.379","0.40799999999999997"
13192,"ILMN_1795285","PHF15","PHD finger protein 15 (PHF15), mRNA.","Chr5: 133.946601",9.955,"N/A","N/A","N/A",-0.116,146,0.1626,"0.27700000000000002","7.8E-2"
13193,"ILMN_1725452","TUBGCP3","tubulin, gamma complex associated protein 3 (TUBGCP3), mRNA.","Chr13: 112.188051",7.737,"N/A","N/A","N/A",-0.116,146,0.1627,"--","0.312"
13194,"ILMN_1693388","NOXO1","NADPH oxidase organizer 1 (NOXO1), transcript variant a, mRNA.","Chr16: 1.969486",6.647,"N/A","N/A","N/A",-0.116,146,0.1627,"0.39200000000000002","-0.27800000000000002"
13195,"ILMN_1721316","TNFRSF10A","tumor necrosis factor receptor superfamily, member 10a (TNFRSF10A), mRNA.","Chr8: 23.105131",6.631,"N/A","N/A","N/A",0.116,146,0.1627,"--","--"
13196,"ILMN_1725117","TSKU","tsukushin (TSKU), mRNA.","Chr11: 76.186662",6.708,"N/A","N/A","N/A",-0.116,146,0.1627,"--","0.31900000000000001"
13197,"ILMN_1675788","ZNF175","zinc finger protein 175 (ZNF175), mRNA.","Chr19: 56.784705",8.012,"N/A","N/A","N/A",-0.116,146,0.1627,"--","--"
13198,"ILMN_1753773","ANAPC11","APC11 anaphase promoting complex subunit 11 homolog (yeast) (ANAPC11), transcript variant 1, mRNA.","Chr17: 77.450584",6.72,"N/A","N/A","N/A",-0.116,146,0.1629,"--","-0.34499999999999997"
13199,"ILMN_1693987","MLXIP","MLX interacting protein (MLXIP), mRNA.","ChrUn: 1.000000",6.748,"N/A","N/A","N/A",-0.116,146,0.1629,"0.36699999999999999","0.17799999999999999"
13200,"ILMN_1718603","CYP4F8","cytochrome P450, family 4, subfamily F, polypeptide 8 (CYP4F8), mRNA.","ChrUn: 1.000000",6.587,"N/A","N/A","N/A",-0.116,146,0.1629,"--","--"
13201,"ILMN_1759232","IRS1","insulin receptor substrate 1 (IRS1), mRNA.","Chr2: 227.308884",7.32,"N/A","N/A","N/A",-0.116,146,0.1629,"0.33","0.20699999999999999"
13202,"ILMN_1658624","UBXD1","UBX domain containing 1 (UBXD1), mRNA.","Chr19: 4.396564",10.807,"N/A","N/A","N/A",0.116,146,0.1629,"--","-0.41599999999999998"
13203,"ILMN_1744138","CHCHD7","coiled-coil-helix-coiled-coil-helix domain containing 7 (CHCHD7), transcript variant 1, mRNA.","Chr8: 57.293320",9.733,"N/A","N/A","N/A",-0.116,146,0.1629,"--","1.6E-2"
13204,"ILMN_1766713","HSPD1","heat shock 60kDa protein 1 (chaperonin) (HSPD1), nuclear gene encoding mitochondrial protein, transcript variant 1, mRNA.","Chr2: 198.061449",11.81,"N/A","N/A","N/A",0.116,146,0.163,"0.46500000000000002","0.66400000000000003"
13205,"ILMN_1789595","ISCA2","iron-sulfur cluster assembly 2 homolog (S. cerevisiae) (ISCA2), mRNA.","Chr14: 74.031639",10.795,"N/A","N/A","N/A",0.116,146,0.163,"0.308","2.5000000000000001E-2"
13206,"ILMN_1736689","PC","pyruvate carboxylase (PC), nuclear gene encoding mitochondrial protein, transcript variant 3, mRNA.","ChrUn: 1.000000",6.783,"N/A","N/A","N/A",-0.116,146,0.163,"0.38300000000000001","--"
13207,"ILMN_1689178","PPID","peptidylprolyl isomerase D (cyclophilin D) (PPID), mRNA.","Chr4: 159.851388",8.708,"N/A","N/A","N/A",-0.116,146,0.1631,"0.48299999999999998","-0.188"
13208,"ILMN_1690487","PCM1","pericentriolar material 1 (PCM1), mRNA.","Chr8: 17.916563",10.054,"N/A","N/A","N/A",0.116,146,0.1631,"0.32200000000000001","-0.36099999999999999"
13209,"ILMN_1808970","MORC1","MORC family CW-type zinc finger 1 (MORC1), mRNA.","Chr3: 110.160011",6.736,"N/A","N/A","N/A",-0.116,146,0.1632,"0.29599999999999999","0.24199999999999999"
13210,"ILMN_1722912","LOC388503","similar to Complement C3 precursor (LOC388503), mRNA.","Chr19: 10.042740",6.653,"N/A","N/A","N/A",-0.116,146,0.1632,"--","--"
13211,"ILMN_1686082","C14ORF79","chromosome 14 open reading frame 79 (C14orf79), mRNA.","ChrUn: 1.000000",8.464,"N/A","N/A","N/A",-0.116,146,0.1633,"--","--"
13212,"ILMN_1718023","APEH","N-acylaminoacyl-peptide hydrolase (APEH), mRNA.","Chr3: 49.695737",10.852,"N/A","N/A","N/A",-0.116,146,0.1633,"0.30099999999999999","0.57299999999999995"
13213,"ILMN_1723268","FAIM","Fas apoptotic inhibitory molecule (FAIM), transcript variant 1, mRNA.","Chr3: 139.812452",7.022,"N/A","N/A","N/A",0.116,146,0.1634,"0.35499999999999998","-9.0999999999999998E-2"
13214,"ILMN_1773228","DLST","dihydrolipoamide S-succinyltransferase (E2 component of 2-oxo-glutarate complex) (DLST), mRNA.","Chr14: 74.439981",7.995,"N/A","N/A","N/A",-0.116,146,0.1634,"0.54200000000000004","0.46300000000000002"
13215,"ILMN_1653709","TIMM9","translocase of inner mitochondrial membrane 9 homolog (yeast) (TIMM9), mRNA.","Chr14: 57.945490",8.54,"N/A","N/A","N/A",-0.116,146,0.1635,"--","0.57099999999999995"
13216,"ILMN_1720934","LNPEP","leucyl/cystinyl aminopeptidase (LNPEP), transcript variant 2, mRNA.","Chr5: 96.320178",6.708,"N/A","N/A","N/A",-0.116,146,0.1636,"0.46500000000000002","0.35399999999999998"
13217,"ILMN_1660810","TTC17","tetratricopeptide repeat domain 17 (TTC17), mRNA.","Chr11: 43.468464",8.989,"N/A","N/A","N/A",0.116,146,0.1639,"--","0.40200000000000002"
13218,"ILMN_1679003","FLJ11783","hypothetical protein FLJ11783 (FLJ11783), mRNA.","Chr11: 117.814732",7.126,"N/A","N/A","N/A",0.116,146,0.1639,"--","--"
13219,"ILMN_1720243","IL25","interleukin 25 (IL25), transcript variant 1, mRNA.","Chr14: 22.912151",6.615,"N/A","N/A","N/A",-0.116,146,0.1641,"0.314","7.0999999999999994E-2"
13220,"ILMN_1651282","COL17A1","collagen, type XVII, alpha 1 (COL17A1), mRNA.","ChrUn: 1.000000",7.063,"N/A","N/A","N/A",0.116,146,0.1641,"0.40699999999999997","-0.26700000000000002"
13221,"ILMN_1787888","FBXO7","F-box protein 7 (FBXO7), transcript variant 2, mRNA.","Chr22: 31.201303",6.942,"N/A","N/A","N/A",0.116,146,0.1641,"0.15","-1.7000000000000001E-2"
13222,"ILMN_1662161","TBC1D13","TBC1 domain family, member 13 (TBC1D13), mRNA.","Chr9: 130.612355",9.166,"N/A","N/A","N/A",0.116,146,0.1644,"--","0.29799999999999999"
13223,"ILMN_1768449","PRPSAP1","phosphoribosyl pyrophosphate synthetase-associated protein 1 (PRPSAP1), mRNA.","Chr17: 71.818789",11.929,"N/A","N/A","N/A",-0.116,146,0.1645,"--","0.157"
13224,"ILMN_1743992","DCP1B","DCP1 decapping enzyme homolog B (S. cerevisiae) (DCP1B), mRNA.","Chr12: 1.928666",6.864,"N/A","N/A","N/A",0.116,146,0.1645,"--","-0.72399999999999998"
13225,"ILMN_1762714","VGLL2","vestigial like 2 (Drosophila) (VGLL2), transcript variant 2, mRNA.","Chr6: 117.701006",6.73,"N/A","N/A","N/A",-0.116,146,0.1646,"--","-5.7000000000000002E-2"
13226,"ILMN_1811392","HMHA1","histocompatibility (minor) HA-1 (HMHA1), mRNA.","Chr19: 1.037414",6.909,"N/A","N/A","N/A",0.116,146,0.1647,"--","-8.3000000000000004E-2"
