"Index","Record","Symbol","Description","Location","Mean","Max.LRS..","Max.LRS.Location","Additive.Effect..","Sample.r","X.nbsp..nbsp.N","Sample.p.r.","Lit.r","Tissue.r"
8082,"ILMN_1681245","ST14","suppression of tumorigenicity 14 (colon carcinoma) (ST14), mRNA.","Chr11: 129.585111",6.731,"N/A","N/A","N/A",-0.204,146,0.01346,"--","-2.7E-2"
8083,"ILMN_1709771","GLS2","glutaminase 2 (liver, mitochondrial) (GLS2), nuclear gene encoding mitochondrial protein, mRNA.","Chr12: 55.151233",9.898,"N/A","N/A","N/A",-0.204,146,0.01346,"0.39600000000000002","0.34100000000000003"
8084,"ILMN_1683063","PDE9A","phosphodiesterase 9A (PDE9A), transcript variant 17, mRNA.","Chr21: 43.065683",7.501,"N/A","N/A","N/A",-0.204,146,0.01346,"0.52700000000000002","0.30499999999999999"
8085,"ILMN_1684083","RNASE10","ribonuclease, RNase A family, 10 (non-active) (RNASE10), mRNA.","Chr14: 20.048719",7.039,"N/A","N/A","N/A",-0.204,146,0.01347,"0.377","7.9000000000000001E-2"
8086,"ILMN_1776577","DCC1","defective in sister chromatid cohesion homolog 1 (S. cerevisiae) (DCC1), mRNA.","Chr8: 120.915532",7.695,"N/A","N/A","N/A",-0.204,146,0.01348,"--","--"
8087,"ILMN_1666615","PREPL","prolyl endopeptidase-like (PREPL), mRNA.","Chr2: 44.399027",13.207,"N/A","N/A","N/A",-0.204,146,0.01348,"0.48799999999999999","-0.125"
8088,"ILMN_1750661","FBXW9","F-box and WD repeat domain containing 9 (FBXW9), mRNA.","ChrUn: 1.000000",7.486,"N/A","N/A","N/A",-0.204,146,0.01349,"--","--"
8089,"ILMN_1726901","KNS2","kinesin 2 (KNS2), transcript variant 2, mRNA.","Chr14: 103.215551",14.194,"N/A","N/A","N/A",0.204,146,0.01349,"0.38600000000000001","--"
8090,"ILMN_1739813","HYAL1","hyaluronoglucosaminidase 1 (HYAL1), transcript variant 1, mRNA.","Chr3: 50.312349",7.961,"N/A","N/A","N/A",-0.204,146,0.0135,"0.46300000000000002","0.48599999999999999"
8091,"ILMN_1689829","DNAH5","dynein, axonemal, heavy chain 5 (DNAH5), mRNA.","Chr5: 13.745094",6.862,"N/A","N/A","N/A",-0.204,146,0.0135,"0.36599999999999999","--"
8092,"ILMN_1808849","RARG","retinoic acid receptor, gamma (RARG), transcript variant 1, mRNA.","ChrUn: 1.000000",6.719,"N/A","N/A","N/A",-0.204,146,0.0135,"0.27800000000000002","8.6999999999999994E-2"
8093,"ILMN_1656300","GFRA2","GDNF family receptor alpha 2 (GFRA2), mRNA.","Chr8: 1.000000",8.091,"N/A","N/A","N/A",-0.204,146,0.01351,"0.41199999999999998","5.8000000000000003E-2"
8094,"ILMN_1788040","ZPBP2","zona pellucida binding protein 2 (ZPBP2), transcript variant 2, mRNA.","Chr17: 35.286508",6.686,"N/A","N/A","N/A",-0.204,146,0.01352,"--","-0.61"
8095,"ILMN_1697117","TBP","TATA box binding protein (TBP), mRNA.","Chr6: 170.723459",8.883,"N/A","N/A","N/A",0.204,146,0.01355,"--","-0.64400000000000002"
8096,"ILMN_1755992","UCP3","uncoupling protein 3 (mitochondrial, proton carrier) (UCP3), nuclear gene encoding mitochondrial protein, transcript variant short, mRNA.","Chr11: 73.392412",7.274,"N/A","N/A","N/A",-0.204,146,0.01355,"--","0.22500000000000001"
8097,"ILMN_1703564","DYNLRB1","dynein, light chain, roadblock-type 1 (DYNLRB1), mRNA.","Chr20: 32.592123",10.505,"N/A","N/A","N/A",0.204,146,0.01357,"0.35","0.496"
8098,"ILMN_1779673","HDGFL1","hepatoma derived growth factor-like 1 (HDGFL1), mRNA.","Chr6: 22.679498",6.717,"N/A","N/A","N/A",-0.204,146,0.01357,"0.3","-0.56999999999999995"
8099,"ILMN_1671272","PKD1L1","polycystic kidney disease 1 like 1 (PKD1L1), mRNA.","Chr7: 47.798773",6.881,"N/A","N/A","N/A",-0.204,146,0.01357,"0.187","0.128"
8100,"ILMN_2038777","ACTB","actin, beta (ACTB), mRNA.","Chr7: 5.533582",17.443,"N/A","N/A","N/A",0.204,146,0.01358,"0.438","-6.0999999999999999E-2"
8101,"ILMN_1692936","OVOL1","ovo-like 1(Drosophila) (OVOL1), mRNA.","Chr11: 65.320895",6.826,"N/A","N/A","N/A",-0.204,146,0.01361,"0.376","-0.184"
8102,"ILMN_1733055","TXLNB","taxilin beta (TXLNB), mRNA.","Chr6: 139.603347",6.829,"N/A","N/A","N/A",-0.204,146,0.01361,"--","0.105"
8103,"ILMN_1787196","LYZL1","lysozyme-like 1 (LYZL1), mRNA.","Chr10: 29.618014",6.814,"N/A","N/A","N/A",-0.204,146,0.01362,"--","-0.57299999999999995"
8104,"ILMN_1667162","NKX3-1","NK3 transcription factor related, locus 1 (Drosophila) (NKX3-1), mRNA.","Chr8: 23.592413",6.934,"N/A","N/A","N/A",-0.204,146,0.01363,"0.38300000000000001","-0.13200000000000001"
8105,"ILMN_1702385","LILRA4","leukocyte immunoglobulin-like receptor, subfamily A (with TM domain), member 4 (LILRA4), mRNA.","Chr19: 59.536580",6.959,"N/A","N/A","N/A",-0.204,146,0.01363,"--","--"
8106,"ILMN_1804993","LOC51252","hypothetical protein LOC51252 (LOC51252), mRNA.","Chr2: 96.905440",7.032,"N/A","N/A","N/A",0.204,146,0.01364,"--","--"
8107,"ILMN_1810233","UGT2B11","UDP glucuronosyltransferase 2 family, polypeptide B11 (UGT2B11), mRNA.","Chr4: 70.108721",6.873,"N/A","N/A","N/A",-0.204,146,0.01364,"--","--"
8108,"ILMN_1789500","KIAA1875","KIAA1875 (KIAA1875), mRNA.","Chr8: 145.243215",8.724,"N/A","N/A","N/A",-0.204,146,0.01365,"--","--"
8109,"ILMN_1799836","HOXA2","homeobox A2 (HOXA2), mRNA.","Chr7: 27.106946",6.777,"N/A","N/A","N/A",0.204,146,0.01365,"0.34200000000000003","0.182"
8110,"ILMN_1687986","SLC6A20","solute carrier family 6 (proline IMINO transporter), member 20 (SLC6A20), transcript variant 1, mRNA.","Chr3: 45.789041",6.915,"N/A","N/A","N/A",-0.204,146,0.01366,"--","0.28699999999999998"
8111,"ILMN_1689512","ASAM","adipocyte-specific adhesion molecule (ASAM), mRNA.","Chr11: 122.448335",7.002,"N/A","N/A","N/A",-0.204,146,0.01369,"0.30299999999999999","--"
8112,"ILMN_1673654","C5ORF4","chromosome 5 open reading frame 4 (C5orf4), transcript variant 1, mRNA.","Chr5: 154.181189",6.766,"N/A","N/A","N/A",-0.204,146,0.01369,"--","--"
8113,"ILMN_1729827","KIAA1530","KIAA1530 protein (KIAA1530), mRNA.","ChrUn: 1.000000",6.812,"N/A","N/A","N/A",-0.204,146,0.0137,"--","--"
8114,"ILMN_1657254","SGCD","sarcoglycan, delta (35kDa dystrophin-associated glycoprotein) (SGCD), transcript variant 2, mRNA.","Chr5: 156.117323",6.707,"N/A","N/A","N/A",-0.204,146,0.01371,"0.375","0.32700000000000001"
8115,"ILMN_1771203","SMAD2","SMAD family member 2 (SMAD2), transcript variant 2, mRNA.","ChrUn: 1.000000",7.198,"N/A","N/A","N/A",-0.204,146,0.01372,"--","0.34599999999999997"
8116,"ILMN_1778104","ACADM","acyl-Coenzyme A dehydrogenase, C-4 to C-12 straight chain (ACADM), nuclear gene encoding mitochondrial protein, mRNA.","Chr1: 75.999446",10.262,"N/A","N/A","N/A",0.204,146,0.01372,"0.45800000000000002","0.67200000000000004"
8117,"ILMN_1739008","ATG9A","ATG9 autophagy related 9 homolog A (S. cerevisiae) (ATG9A), transcript variant 2, mRNA.","ChrUn: 1.000000",9.281,"N/A","N/A","N/A",-0.204,146,0.01375,"0.248","-0.248"
8118,"ILMN_1690376","PDZD11","PDZ domain containing 11 (PDZD11), mRNA.","ChrX: 69.422730",6.803,"N/A","N/A","N/A",-0.203,146,0.01376,"--","0.33600000000000002"
8119,"ILMN_1751615","COQ10B","coenzyme Q10 homolog B (S. cerevisiae) (COQ10B), mRNA.","Chr2: 198.047826",11.031,"N/A","N/A","N/A",0.203,146,0.01377,"--","0.621"
8120,"ILMN_1707123","DDX19B","DEAD (Asp-Glu-Ala-As) box polypeptide 19B (DDX19B), transcript variant 1, mRNA.","Chr16: 68.916059",6.919,"N/A","N/A","N/A",0.203,146,0.01378,"--","-0.499"
8121,"ILMN_1684816","APPBP1","amyloid beta precursor protein binding protein 1 (APPBP1), transcript variant 2, mRNA.","Chr16: 65.419427",6.965,"N/A","N/A","N/A",-0.203,146,0.01378,"0.33900000000000002","-0.13400000000000001"
8122,"ILMN_1667815","C14ORF4","chromosome 14 open reading frame 4 (C14orf4), mRNA.","Chr14: 76.560844",7.221,"N/A","N/A","N/A",-0.203,146,0.01379,"0.27900000000000003","--"
8123,"ILMN_1796471","GDF5","growth differentiation factor 5 (cartilage-derived morphogenetic protein-1) (GDF5), mRNA.","Chr20: 33.484774",6.833,"N/A","N/A","N/A",-0.203,146,0.01379,"0.39600000000000002","-0.105"
8124,"ILMN_1710217","MLANA","melan-A (MLANA), mRNA.","Chr9: 5.899745",6.698,"N/A","N/A","N/A",-0.203,146,0.01379,"0.29199999999999998","-0.11899999999999999"
8125,"ILMN_1798892","ACTN1","actinin, alpha 1 (ACTN1), mRNA.","Chr14: 68.410876",8.461,"N/A","N/A","N/A",-0.203,146,0.01381,"0.41699999999999998","5.2999999999999999E-2"
8126,"ILMN_1658457","RPL12","ribosomal protein L12 (RPL12), mRNA.","Chr9: 129.251747",16.458,"N/A","N/A","N/A",0.203,146,0.01381,"0.21199999999999999","-0.13300000000000001"
8127,"ILMN_1676609","ACSBG1","acyl-CoA synthetase bubblegum family member 1 (ACSBG1), mRNA.","Chr15: 76.250372",9.112,"N/A","N/A","N/A",0.203,146,0.01382,"0.41399999999999998","-0.218"
8128,"ILMN_1668270","ZDHHC18","zinc finger, DHHC-type containing 18 (ZDHHC18), mRNA.","Chr1: 27.054486",7.152,"N/A","N/A","N/A",-0.203,146,0.01383,"--","0.17100000000000001"
8129,"ILMN_1735093","TIMELESS","timeless homolog (Drosophila) (TIMELESS), mRNA.","Chr12: 55.097382",7.737,"N/A","N/A","N/A",0.203,146,0.01384,"--","-0.17699999999999999"
8130,"ILMN_1808059","BCAS4","breast carcinoma amplified sequence 4 (BCAS4), transcript variant 3, mRNA.","Chr20: 48.926965",7.835,"N/A","N/A","N/A",-0.203,146,0.01385,"--","--"
8131,"ILMN_1805737","PFKP","phosphofructokinase, platelet (PFKP), mRNA.","Chr10: 3.168718",12.601,"N/A","N/A","N/A",-0.203,146,0.01386,"0.51800000000000002","-8.3000000000000004E-2"
8132,"ILMN_1735250","SPRYD3","SPRY domain containing 3 (SPRYD3), mRNA.","Chr12: 51.744773",12.606,"N/A","N/A","N/A",-0.203,146,0.01387,"--","-0.14199999999999999"
8133,"ILMN_1811370","HSD11B1","hydroxysteroid (11-beta) dehydrogenase 1 (HSD11B1), transcript variant 1, mRNA.","Chr1: 207.944825",7.368,"N/A","N/A","N/A",0.203,146,0.01388,"0.35599999999999998","0.73099999999999998"
8134,"ILMN_1697512","SLC32A1","solute carrier family 32 (GABA vesicular transporter), member 1 (SLC32A1), mRNA.","Chr20: 36.791086",8.735,"N/A","N/A","N/A",0.203,146,0.01388,"--","-0.254"
8135,"ILMN_1698584","KRTAP4-12","keratin associated protein 4-12 (KRTAP4-12), mRNA.","Chr17: 36.533266",6.661,"N/A","N/A","N/A",-0.203,146,0.01388,"--","--"
8136,"ILMN_1811836","DYNC2LI1","dynein, cytoplasmic 2, light intermediate chain 1 (DYNC2LI1), transcript variant 2, mRNA.","Chr2: 43.870342",7.595,"N/A","N/A","N/A",0.203,146,0.0139,"0.23899999999999999","-0.17199999999999999"
8137,"ILMN_1761463","EFHD2","EF-hand domain family, member D2 (EFHD2), mRNA.","Chr1: 15.629208",11.862,"N/A","N/A","N/A",-0.203,146,0.0139,"0.34300000000000003","0.22600000000000001"
8138,"ILMN_1698307","DBNL","drebrin-like (DBNL), transcript variant 2, mRNA.","Chr7: 44.067760",10.136,"N/A","N/A","N/A",0.203,146,0.0139,"0.34","-0.108"
8139,"ILMN_1776647","BCAS1","breast carcinoma amplified sequence 1 (BCAS1), mRNA.","Chr20: 51.994598",9.203,"N/A","N/A","N/A",0.203,146,0.01391,"0.51","-0.377"
8140,"ILMN_1764644","TNFRSF6B","tumor necrosis factor receptor superfamily, member 6b, decoy (TNFRSF6B), transcript variant M68E, mRNA.","Chr20: 61.798712",6.87,"N/A","N/A","N/A",-0.203,146,0.01391,"--","--"
8141,"ILMN_1678065","HCRTR2","hypocretin (orexin) receptor 2 (HCRTR2), mRNA.","Chr6: 55.255063",7.048,"N/A","N/A","N/A",-0.203,146,0.01392,"0.40500000000000003","0.24099999999999999"
8142,"ILMN_1696587","LRP1B","low density lipoprotein-related protein 1B (deleted in tumors) (LRP1B), mRNA.","Chr2: 140.706045",8.723,"N/A","N/A","N/A",0.203,146,0.01392,"0.29799999999999999","-0.32400000000000001"
8143,"ILMN_1671532","LBX1","ladybird homeobox 1 (LBX1), mRNA.","Chr10: 102.977208",6.761,"N/A","N/A","N/A",-0.203,146,0.01393,"0.26800000000000002","-3.2000000000000001E-2"
8144,"ILMN_1763704","RGS11","regulator of G-protein signalling 11 (RGS11), transcript variant 2, mRNA.","Chr16: 0.258339",15.518,"N/A","N/A","N/A",-0.203,146,0.01394,"0.28599999999999998","-0.155"
8145,"ILMN_1689380","FBXO44","F-box protein 44 (FBXO44), transcript variant 2, mRNA.","Chr1: 11.637023",6.727,"N/A","N/A","N/A",-0.203,146,0.01394,"--","-0.39900000000000002"
8146,"ILMN_1696450","KLK1","kallikrein 1 (KLK1), mRNA.","Chr19: 56.014219",6.744,"N/A","N/A","N/A",0.203,146,0.01395,"--","-7.4999999999999997E-2"
8147,"ILMN_1663646","DMXL1","Dmx-like 1 (DMXL1), mRNA.","Chr5: 118.612411",7.102,"N/A","N/A","N/A",-0.203,146,0.01396,"--","4.4999999999999998E-2"
8148,"ILMN_1675866","ARRB2","arrestin, beta 2 (ARRB2), transcript variant 1, mRNA.","Chr17: 4.571351",6.898,"N/A","N/A","N/A",-0.203,146,0.01397,"0.35499999999999998","-3.5999999999999997E-2"
8149,"ILMN_1767441","FBXL14","F-box and leucine-rich repeat protein 14 (FBXL14), mRNA.","Chr12: 1.545617",7.164,"N/A","N/A","N/A",0.203,146,0.01397,"0.28399999999999997","-0.128"
8150,"ILMN_1651799","SLC38A2","solute carrier family 38, member 2 (SLC38A2), mRNA.","Chr12: 45.038302",10.987,"N/A","N/A","N/A",-0.203,146,0.01398,"--","0.157"
8151,"ILMN_1680866","RBPJ","recombination signal binding protein for immunoglobulin kappa J region (RBPJ), transcript variant 2, mRNA.","Chr4: 26.041832",14.391,"N/A","N/A","N/A",-0.203,146,0.01399,"--","0.372"
8152,"ILMN_1792744","SLC13A2","solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 2 (SLC13A2), mRNA.","Chr17: 23.848321",6.711,"N/A","N/A","N/A",-0.203,146,0.014,"--","0.23899999999999999"
8153,"ILMN_1723580","RBMX","RNA binding motif protein, X-linked (RBMX), mRNA.","ChrX: 135.783516",10.722,"N/A","N/A","N/A",0.203,146,0.01401,"0.27300000000000002","0.155"
8154,"ILMN_1768007","MGC35154","hypothetical protein MGC35154 (MGC35154), mRNA.","Chr2: 232.167163",6.796,"N/A","N/A","N/A",-0.203,146,0.01401,"--","--"
8155,"ILMN_1659843","DNAJC3","DnaJ (Hsp40) homolog, subfamily C, member 3 (DNAJC3), mRNA.","Chr13: 95.241143",6.789,"N/A","N/A","N/A",-0.203,146,0.01402,"0.32200000000000001","0.35899999999999999"
8156,"ILMN_1778010","IL32","interleukin 32 (IL32), transcript variant 1, mRNA.","Chr16: 3.059568",6.755,"N/A","N/A","N/A",-0.203,146,0.01402,"--","--"
8157,"ILMN_1792473","AIF1","allograft inflammatory factor 1 (AIF1), transcript variant 1, mRNA.","Chr6: 31.692169",7.621,"N/A","N/A","N/A",0.203,146,0.01403,"0.48799999999999999","-0.48699999999999999"
8158,"ILMN_1695863","C17ORF85","chromosome 17 open reading frame 85 (C17orf85), mRNA.","Chr17: 3.661721",8.021,"N/A","N/A","N/A",-0.203,146,0.01403,"--","--"
8159,"ILMN_1704247","LAMA3","laminin, alpha 3 (LAMA3), transcript variant 2, mRNA.","Chr18: 19.707081",6.803,"N/A","N/A","N/A",-0.203,146,0.01405,"0.33900000000000002","9.4E-2"
8160,"ILMN_1681580","CASC4","cancer susceptibility candidate 4 (CASC4), transcript variant 1, mRNA.","Chr15: 42.482483",7.662,"N/A","N/A","N/A",0.203,146,0.01407,"--","-0.41399999999999998"
8161,"ILMN_1692100","ZNF35","zinc finger protein 35 (ZNF35), mRNA.","ChrUn: 1.000000",7.563,"N/A","N/A","N/A",-0.203,146,0.01408,"--","--"
8162,"ILMN_1664010","ELF1","E74-like factor 1 (ets domain transcription factor) (ELF1), mRNA.","Chr13: 40.404522",7.582,"N/A","N/A","N/A",0.203,146,0.0141,"0.40100000000000002","1.4999999999999999E-2"
8163,"ILMN_1697957","C22ORF9","chromosome 22 open reading frame 9 (C22orf9), transcript variant 2, mRNA.","Chr22: 44.015211",6.647,"N/A","N/A","N/A",0.203,146,0.01411,"--","--"
8164,"ILMN_1675497","PIAS3","protein inhibitor of activated STAT, 3 (PIAS3), mRNA.","ChrUn: 1.000000",10.683,"N/A","N/A","N/A",-0.203,146,0.01411,"0.32500000000000001","-2.3E-2"
8165,"ILMN_1653395","LOC727797","similar to C-C chemokine receptor type 5 (C-C CKR-5) (CC-CKR-5) (CCR-5) (CCR5) (HIV-1 fusion coreceptor) (CHEMR13) (CD195 antigen) (LOC727797), mRNA.","Chr3: 0.061481",6.701,"N/A","N/A","N/A",-0.203,146,0.01413,"--","--"
8166,"ILMN_1708009","LANCL2","LanC lantibiotic synthetase component C-like 2 (bacterial) (LANCL2), mRNA.","Chr7: 55.468642",9.465,"N/A","N/A","N/A",0.203,146,0.01414,"0.315","-0.52300000000000002"
8167,"ILMN_1755937","ANXA2","annexin A2 (ANXA2), transcript variant 3, mRNA.","Chr15: 58.426725",6.792,"N/A","N/A","N/A",-0.203,146,0.01415,"0.41199999999999998","-4.9000000000000002E-2"
8168,"ILMN_1810020","OR10G4","olfactory receptor, family 10, subfamily G, member 4 (OR10G4), mRNA.","Chr11: 123.392241",6.712,"N/A","N/A","N/A",-0.203,146,0.01415,"--","--"
8169,"ILMN_1664614","FAU","Finkel-Biskis-Reilly murine sarcoma virus (FBR-MuSV) ubiquitously expressed (fox derived); ribosomal protein S30 (FAU), mRNA.","Chr11: 64.645077",16.308,"N/A","N/A","N/A",0.203,146,0.01416,"0.40200000000000002","5.2999999999999999E-2"
8170,"ILMN_1746206","AZI1","5-azacytidine induced 1 (AZI1), transcript variant 2, mRNA.","ChrUn: 1.000000",8.464,"N/A","N/A","N/A",-0.203,146,0.01417,"0.42599999999999999","-0.57499999999999996"
8171,"ILMN_1724040","ANKRD57","ankyrin repeat domain 57 (ANKRD57), mRNA.","ChrUn: 1.000000",7.462,"N/A","N/A","N/A",0.203,146,0.01418,"--","-0.40300000000000002"
8172,"ILMN_1747207","EYA1","eyes absent homolog 1 (Drosophila) (EYA1), transcript variant 3, mRNA.","Chr8: 72.436501",6.697,"N/A","N/A","N/A",-0.203,146,0.0142,"0.40699999999999997","-0.14599999999999999"
8173,"ILMN_1815445","IDS","iduronate 2-sulfatase (Hunter syndrome) (IDS), transcript variant 2, mRNA.","ChrUn: 1.000000",8.348,"N/A","N/A","N/A",0.203,146,0.0142,"0.46300000000000002","0.216"
8174,"ILMN_1653771","WDR63","WD repeat domain 63 (WDR63), mRNA.","Chr1: 85.371221",6.878,"N/A","N/A","N/A",-0.203,146,0.01421,"--","-0.59699999999999998"
8175,"ILMN_1774265","UNQ830","ASCL830 (UNQ830), mRNA.","Chr2: 233.449250",8.435,"N/A","N/A","N/A",0.203,146,0.01421,"--","--"
8176,"ILMN_1651848","ITSN1","intersectin 1 (SH3 domain protein) (ITSN1), transcript variant 1, mRNA.","Chr21: 34.183355",6.71,"N/A","N/A","N/A",-0.203,146,0.01421,"0.34699999999999998","-0.48599999999999999"
8177,"ILMN_1783593","CCL13","chemokine (C-C motif) ligand 13 (CCL13), mRNA.","Chr17: 29.709538",6.821,"N/A","N/A","N/A",-0.202,146,0.01424,"--","--"
8178,"ILMN_1722798","PLCD3","phospholipase C, delta 3 (PLCD3), mRNA.","ChrUn: 1.000000",7.451,"N/A","N/A","N/A",0.202,146,0.01424,"0.38900000000000001","-0.02"
8179,"ILMN_1679901","PPARG","peroxisome proliferator-activated receptor gamma (PPARG), transcript variant 3, mRNA.","ChrUn: 1.000000",6.741,"N/A","N/A","N/A",-0.202,146,0.01424,"0.314","0.46800000000000003"
8180,"ILMN_1694699","HIST1H2AK","histone cluster 1, H2ak (HIST1H2AK), mRNA.","Chr6: 27.913667",6.937,"N/A","N/A","N/A",-0.202,146,0.01425,"--","-0.35599999999999998"
8181,"ILMN_1806487","FAM109B","family with sequence similarity 109, member B (FAM109B), mRNA.","ChrUn: 1.000000",7.228,"N/A","N/A","N/A",-0.202,146,0.01427,"0.23","--"
8182,"ILMN_1732534","CHMP5","chromatin modifying protein 5 (CHMP5), mRNA.","Chr9: 33.268139",10.432,"N/A","N/A","N/A",0.202,146,0.01428,"0.2","0.311"
8183,"ILMN_1744839","USP20","ubiquitin specific peptidase 20 (USP20), transcript variant 2, mRNA.","Chr9: 131.682468",6.92,"N/A","N/A","N/A",-0.202,146,0.01428,"--","-0.124"
8184,"ILMN_1698934","CMTM7","CKLF-like MARVEL transmembrane domain containing 7 (CMTM7), transcript variant 1, mRNA.","Chr3: 32.471164",9.298,"N/A","N/A","N/A",0.202,146,0.01428,"0.29799999999999999","-0.114"
8185,"ILMN_1807719","CTNS","cystinosis, nephropathic (CTNS), transcript variant 1, mRNA.","ChrUn: 1.000000",8.316,"N/A","N/A","N/A",0.202,146,0.01429,"0.54800000000000004","0.38800000000000001"
8186,"ILMN_1801851","ALPPL2","alkaline phosphatase, placental-like 2 (ALPPL2), mRNA.","Chr2: 232.983347",6.714,"N/A","N/A","N/A",-0.202,146,0.0143,"--","--"
8187,"ILMN_1804033","TRIP10","thyroid hormone receptor interactor 10 (TRIP10), mRNA.","Chr19: 6.702179",6.965,"N/A","N/A","N/A",-0.202,146,0.01431,"--","0.27300000000000002"
8188,"ILMN_1755138","NEK8","NIMA (never in mitosis gene a)- related kinase 8 (NEK8), mRNA.","Chr17: 24.093831",7.12,"N/A","N/A","N/A",-0.202,146,0.01432,"0.40100000000000002","5.0999999999999997E-2"
8189,"ILMN_1676296","PPAP2A","phosphatidic acid phosphatase type 2A (PPAP2A), transcript variant 2, mRNA.","Chr5: 54.822546",7.471,"N/A","N/A","N/A",0.202,146,0.01432,"0.438","-4.5999999999999999E-2"
8190,"ILMN_1725679","ZNF596","zinc finger protein 596 (ZNF596), transcript variant 2, mRNA.","ChrUn: 1.000000",7.076,"N/A","N/A","N/A",-0.202,146,0.01432,"--","--"
8191,"ILMN_1770676","GPIAP1","GPI-anchored membrane protein 1 (GPIAP1), transcript variant 1, mRNA.","Chr11: 34.080561",7.573,"N/A","N/A","N/A",-0.202,146,0.01434,"0.40600000000000003","--"
8192,"ILMN_1662935","C1QTNF7","C1q and tumor necrosis factor related protein 7 (C1QTNF7), mRNA.","Chr4: 15.055905",6.78,"N/A","N/A","N/A",-0.202,146,0.01434,"--","9.1999999999999998E-2"
8193,"ILMN_1691249","FBLIM1","filamin binding LIM protein 1 (FBLIM1), transcript variant 2, mRNA.","Chr1: 15.973787",6.963,"N/A","N/A","N/A",-0.202,146,0.01435,"0.28399999999999997","0.26400000000000001"
8194,"ILMN_1746257","DAZAP1","DAZ associated protein 1 (DAZAP1), transcript variant 2, mRNA.","Chr19: 1.386336",8.833,"N/A","N/A","N/A",-0.202,146,0.01435,"0.31900000000000001","-0.27100000000000002"
8195,"ILMN_1788109","IL17C","interleukin 17C (IL17C), mRNA.","Chr16: 87.234222",6.817,"N/A","N/A","N/A",-0.202,146,0.01436,"0.26100000000000001","0.40899999999999997"
8196,"ILMN_1757454","A2ML1","alpha-2-macroglobulin-like 1 (A2ML1), mRNA.","Chr12: 8.920191",6.796,"N/A","N/A","N/A",-0.202,146,0.01438,"--","--"
8197,"ILMN_1750864","NIN","ninein (GSK3B interacting protein) (NIN), transcript variant 1, mRNA.","Chr14: 50.264143",6.98,"N/A","N/A","N/A",-0.202,146,0.01439,"0.28899999999999998","-6.4000000000000001E-2"
8198,"ILMN_1669208","BZRPL1","benzodiazapine receptor (peripheral)-like 1 (BZRPL1), mRNA.","Chr6: 41.119805",6.697,"N/A","N/A","N/A",-0.202,146,0.01439,"--","-0.1"
8199,"ILMN_1708950","ASPHD1","aspartate beta-hydroxylase domain containing 1 (ASPHD1), mRNA.","Chr16: 29.824810",7.146,"N/A","N/A","N/A",-0.202,146,0.01442,"--","-0.215"
