"","Index","Record","Symbol","Description","Location","Mean","Max.LRS..","Max.LRS.Location","Additive.Effect..","Sample.r","X.nbsp..nbsp.N","Sample.p.r.","Lit.r","Tissue.r","loc","bp","corsign","ENTREZID"
"6851",6851,"ILMN_1747923","ZSWIM2","zinc finger, SWIM-type containing 2 (ZSWIM2), mRNA.","Chr2: 187.400578",6.646,"N/A","N/A","N/A",-0.188,147,0.02228,"--","-0.52400000000000002","2",187.400578,"-1","151112"
"6848",6848,"ILMN_1795190","CLDN2","claudin 2 (CLDN2), mRNA.","ChrX: 106.060454",6.752,"N/A","N/A","N/A",-0.188,147,0.02228,"0.35399999999999998","0.48299999999999998","X",106.060454,"-1","9075"
"6849",6849,"ILMN_1738362","RNF19A","ring finger protein 19 (RNF19), transcript variant 2, mRNA.","Chr8: 101.384610",6.64,"N/A","N/A","N/A",0.188,147,0.02228,"0.26500000000000001","-0.42099999999999999","8",101.38461,"1","25897"
"6850",6850,"ILMN_1718424","MRPS28","mitochondrial ribosomal protein S28 (MRPS28), nuclear gene encoding mitochondrial protein, mRNA.","Chr8: 80.993905",9.616,"N/A","N/A","N/A",0.188,147,0.02228,"--","0.33600000000000002","8",80.993905,"1","28957"
"6852",6852,"ILMN_1720994","HPS4","Hermansky-Pudlak syndrome 4 (HPS4), transcript variant 3, mRNA.","Chr22: 25.196789",6.61,"N/A","N/A","N/A",-0.188,147,0.02229,"0.435","-0.122","22",25.196789,"-1","89781"
"6853",6853,"ILMN_1729142","CENPV","proline rich 6 (PRR6), mRNA.","Chr17: 16.186760",10.773,"N/A","N/A","N/A",0.188,147,0.02232,"0.26100000000000001","-0.23499999999999999","17",16.18676,"1","201161"
"6855",6855,"ILMN_1727177","MGAM","maltase-glucoamylase (alpha-glucosidase) (MGAM), mRNA.","Chr7: 141.386431",6.713,"N/A","N/A","N/A",-0.188,147,0.02234,"0.49299999999999999","0.36099999999999999","7",141.386431,"-1","8972"
"6857",6857,"ILMN_1769083","GSTA3","glutathione S-transferase A3 (GSTA3), mRNA.","Chr6: 52.878567",6.726,"N/A","N/A","N/A",-0.188,147,0.02236,"0.49199999999999999","0.505","6",52.878567,"-1","2940"
"6856",6856,"ILMN_1794534","CCDC81","coiled-coil domain containing 81 (CCDC81), mRNA.","Chr11: 85.811608",6.812,"N/A","N/A","N/A",-0.188,147,0.02236,"--","-0.47499999999999998","11",85.811608,"-1","60494"
"6860",6860,"ILMN_1709870","HES2","hairy and enhancer of split 2 (Drosophila) (HES2), mRNA.","Chr1: 6.398357",6.719,"N/A","N/A","N/A",-0.188,147,0.02239,"0.23499999999999999","0.20200000000000001","1",6.398357,"-1","54626"
"6863",6863,"ILMN_1705656","AQP4.AS1","chromosome 18 open reading frame 16 (C18orf16), mRNA.","Chr18: 22.768941",7.065,"N/A","N/A","N/A",0.188,147,0.02242,"--","--","18",22.768941,"1","147429"
"6861",6861,"ILMN_1685616","EFNA5","ephrin-A5 (EFNA5), mRNA.","Chr5: 106.744492",6.731,"N/A","N/A","N/A",-0.188,147,0.02242,"0.32200000000000001","0.25600000000000001","5",106.744492,"-1","1946"
"6864",6864,"ILMN_1664025","PXMP4","peroxisomal membrane protein 4, 24kDa (PXMP4), transcript variant 1, mRNA.","ChrUn: 1.000000",7.089,"N/A","N/A","N/A",0.188,147,0.02243,"0.33300000000000002","0.78200000000000003","20",33.703,"1","11264"
"6865",6865,"ILMN_1711579","CSN2","casein beta (CSN2), mRNA.","Chr4: 70.856654",6.785,"N/A","N/A","N/A",-0.188,147,0.02245,"0.39700000000000002","-5.5E-2","4",70.856654,"-1","1447"
"6866",6866,"ILMN_1737627","MAPK14","mitogen-activated protein kinase 14 (MAPK14), transcript variant 1, mRNA.","Chr6: 36.175950",6.95,"N/A","N/A","N/A",-0.188,147,0.02245,"0.308","0.38700000000000001","6",36.17595,"-1","1432"
"6867",6867,"ILMN_1662340","ZNF358","zinc finger protein 358 (ZNF358), mRNA.","Chr19: 7.491851",12.153,"N/A","N/A","N/A",0.188,147,0.02245,"--","--","19",7.491851,"1","140467"
"6868",6868,"ILMN_1768751","MTA3","metastasis associated 1 family, member 3 (MTA3), mRNA.","Chr2: 42.789546",7.58,"N/A","N/A","N/A",0.188,147,0.02247,"0.255","1.9E-2","2",42.789546,"1","57504"
"6869",6869,"ILMN_1718805","PPP2R3A","protein phosphatase 2 (formerly 2A), regulatory subunit B'', alpha (PPP2R3A), transcript variant 2, mRNA.","Chr3: 137.224661",6.919,"N/A","N/A","N/A",-0.188,147,0.02248,"--","-0.40300000000000002","3",137.224661,"-1","5523"
"6872",6872,"ILMN_1652732","HTR7","5-hydroxytryptamine (serotonin) receptor 7 (adenylate cyclase-coupled) (HTR7), transcript variant d, mRNA.","Chr10: 92.493362",6.682,"N/A","N/A","N/A",-0.188,147,0.02249,"0.57599999999999996","0.40799999999999997","10",92.493362,"-1","3363"
"6871",6871,"ILMN_1725043","ADAL","adenosine deaminase-like (ADAL), mRNA.","Chr15: 41.428499",7.7,"N/A","N/A","N/A",0.188,147,0.02249,"--","0","15",41.428499,"1","161823"
"6873",6873,"ILMN_1679358","ZDHHC5","zinc finger, DHHC-type containing 5 (ZDHHC5), mRNA.","Chr11: 57.225079",8.286,"N/A","N/A","N/A",-0.188,147,0.02254,"--","-9.0999999999999998E-2","11",57.225079,"-1","25921"
"6874",6874,"ILMN_1688250","NLRC3","NLR family, CARD domain containing 3 (NLRC3), mRNA.","ChrUn: 1.000000",6.735,"N/A","N/A","N/A",-0.188,147,0.02254,"0.26300000000000001","-0.215","16",3.539,"-1","197358"
"6876",6876,"ILMN_1728746","GAB2","GRB2-associated binding protein 2 (GAB2), transcript variant 2, mRNA.","Chr11: 77.730517",6.724,"N/A","N/A","N/A",-0.188,147,0.02255,"0.32","-3.5000000000000003E-2","11",77.730517,"-1","9846"
"6878",6878,"ILMN_1725910","CNTFR","ciliary neurotrophic factor receptor (CNTFR), transcript variant 1, mRNA.","Chr9: 34.571142",6.799,"N/A","N/A","N/A",0.188,147,0.02256,"0.372","-8.0000000000000002E-3","9",34.571142,"1","1271"
"6879",6879,"ILMN_1790807","XPC","xeroderma pigmentosum, complementation group C (XPC), mRNA.","Chr3: 14.161982",9.433,"N/A","N/A","N/A",0.188,147,0.02258,"--","0.15","3",14.161982,"1","7508"
"6880",6880,"ILMN_1653266","DNAJB14","DnaJ (Hsp40) homolog, subfamily B, member 14 (DNAJB14), transcript variant 2, mRNA.","Chr4: 101.040116",9.551,"N/A","N/A","N/A",-0.188,147,0.02259,"0.158","-0.17100000000000001","4",101.040116,"-1","79982"
"6882",6882,"ILMN_1725917","CDS2","CDP-diacylglycerol synthase (phosphatidate cytidylyltransferase) 2 (CDS2), mRNA.","Chr20: 5.119703",8.844,"N/A","N/A","N/A",-0.188,147,0.02261,"0.32200000000000001","0.156","20",5.119703,"-1","8760"
"6883",6883,"ILMN_1709035","C6orf10","chromosome 6 open reading frame 10 (C6orf10), mRNA.","ChrUn: 1.000000",6.683,"N/A","N/A","N/A",-0.188,147,0.02262,"--","--","6",32.269,"-1","10665"
"6884",6884,"ILMN_1809428","SLAMF9","SLAM family member 9 (SLAMF9), mRNA.","Chr1: 158.188010",6.687,"N/A","N/A","N/A",-0.188,147,0.02264,"0.182","0.10199999999999999","1",158.18801,"-1","89886"
"6885",6885,"ILMN_1766165","SNCA","synuclein, alpha (non A4 component of amyloid precursor) (SNCA), transcript variant NACP140, mRNA.","Chr4: 90.869394",11.412,"N/A","N/A","N/A",-0.188,147,0.02264,"--","-6.0000000000000001E-3","4",90.869394,"-1","6622"
"6886",6886,"ILMN_1740627","TIAM2","T-cell lymphoma invasion and metastasis 2 (TIAM2), transcript variant 1, mRNA.","Chr6: 155.546177",6.762,"N/A","N/A","N/A",-0.188,147,0.02265,"--","0.14199999999999999","6",155.546177,"-1","26230"
"6887",6887,"ILMN_1701581","LAD1","ladinin 1 (LAD1), mRNA.","Chr1: 199.616780",6.616,"N/A","N/A","N/A",-0.188,147,0.02267,"0.29699999999999999","5.5E-2","1",199.61678,"-1","3898"
"6892",6892,"ILMN_1710684","MIPOL1","mirror-image polydactyly 1 (MIPOL1), mRNA.","Chr14: 37.089723",6.718,"N/A","N/A","N/A",-0.188,147,0.02271,"--","0.124","14",37.089723,"-1","145282"
"6890",6890,"ILMN_1723536","USP33","ubiquitin specific peptidase 33 (USP33), transcript variant 3, mRNA.","Chr1: 77.952915",8.65,"N/A","N/A","N/A",-0.188,147,0.02271,"--","0.16300000000000001","1",77.952915,"-1","23032"
"6893",6893,"ILMN_1763641","ZNF614","zinc finger protein 614 (ZNF614), mRNA.","Chr19: 57.208731",7.919,"N/A","N/A","N/A",-0.188,147,0.02271,"--","--","19",57.208731,"-1","80110"
"6895",6895,"ILMN_1719256","CKS1B","CDC28 protein kinase regulatory subunit 1B (CKS1B), mRNA.","Chr1: 153.217209",8.483,"N/A","N/A","N/A",0.188,147,0.02272,"0.22800000000000001","0.192","1",153.217209,"1","1163"
"6894",6894,"ILMN_1698318","LGALS14","lectin, galactoside-binding, soluble, 14 (LGALS14), transcript variant 2, mRNA.","Chr19: 44.891688",6.733,"N/A","N/A","N/A",-0.188,147,0.02272,"--","--","19",44.891688,"-1","56891"
"6896",6896,"ILMN_1702120","NDUFAF3","chromosome 3 open reading frame 60 (C3orf60), transcript variant 4, mRNA.","Chr3: 49.032930",6.663,"N/A","N/A","N/A",-0.188,147,0.02273,"0.20300000000000001","--","3",49.03293,"-1","25915"
"6898",6898,"ILMN_1735093","TIMELESS","timeless homolog (Drosophila) (TIMELESS), mRNA.","Chr12: 55.097382",7.366,"N/A","N/A","N/A",0.188,147,0.02277,"--","-0.17699999999999999","12",55.097382,"1","8914"
"6899",6899,"ILMN_1669135","OR52N4","olfactory receptor, family 52, subfamily N, member 4 (OR52N4), mRNA.","Chr11: 5.733200",6.65,"N/A","N/A","N/A",-0.188,147,0.0228,"--","--","11",5.7332,"-1","390072"
"6901",6901,"ILMN_1666208","MIS18BP1","chromosome 14 open reading frame 106 (C14orf106), mRNA.","Chr14: 44.742184",8.384,"N/A","N/A","N/A",-0.188,147,0.02281,"0.22700000000000001","--","14",44.742184,"-1","55320"
"6902",6902,"ILMN_1789535","DHDDS","dehydrodolichyl diphosphate synthase (DHDDS), transcript variant 2, mRNA.","Chr1: 26.670111",8.387,"N/A","N/A","N/A",-0.188,147,0.02284,"--","0.09","1",26.670111,"-1","79947"
"6903",6903,"ILMN_1745447","HIVEP2","human immunodeficiency virus type I enhancer binding protein 2 (HIVEP2), mRNA.","ChrUn: 1.000000",8.243,"N/A","N/A","N/A",-0.188,147,0.02286,"0.48299999999999998","4.8000000000000001E-2","6",142.751,"-1","3097"
"6905",6905,"ILMN_1692477","MGAT5B","mannosyl (alpha-1,6-)-glycoprotein beta-1,6-N-acetyl-glucosaminyltransferase, isozyme B (MGAT5B), transcript variant 1, mRNA.","Chr17: 72.457592",7.768,"N/A","N/A","N/A",0.188,147,0.02289,"0.40899999999999997","-0.16300000000000001","17",72.457592,"1","146664"
"6904",6904,"ILMN_1749606","ZNF778","hypothetical protein FLJ31875 (FLJ31875), mRNA.","Chr16: 87.820978",6.684,"N/A","N/A","N/A",-0.188,147,0.02289,"--","--","16",87.820978,"-1","197320"
"6908",6908,"ILMN_1783946","MRC2","mannose receptor, C type 2 (MRC2), mRNA.","ChrUn: 1.000000",6.652,"N/A","N/A","N/A",-0.188,147,0.02292,"0.44500000000000001","0.01","17",62.627,"-1","9902"
"6910",6910,"ILMN_1679979","PLK3","polo-like kinase 3 (Drosophila) (PLK3), mRNA.","Chr1: 45.044047",6.893,"N/A","N/A","N/A",-0.188,147,0.02294,"0.41","0.45400000000000001","1",45.044047,"-1","1263"
"6911",6911,"ILMN_1788337","IZUMO4","chromosome 19 open reading frame 36 (C19orf36), transcript variant 2, mRNA.","Chr19: 2.050112",6.709,"N/A","N/A","N/A",-0.188,147,0.02294,"--","-0.38400000000000001","19",2.050112,"-1","113177"
"6912",6912,"ILMN_1798984","DACT1","dapper, antagonist of beta-catenin, homolog 1 (Xenopus laevis) (DACT1), transcript variant 2, mRNA.","ChrUn: 1.000000",8.434,"N/A","N/A","N/A",-0.187,147,0.02296,"0.32100000000000001","-3.0000000000000001E-3","14",58.634,"-1","51339"
"6913",6913,"ILMN_1746386","HHLA1","HERV-H LTR-associating 1 (HHLA1), misc RNA.","ChrUn: 1.000000",6.808,"N/A","N/A","N/A",-0.187,147,0.02299,"--","--","8",132.061,"-1","10086"
"6914",6914,"ILMN_1726624","YPEL4","yippee-like 4 (Drosophila) (YPEL4), mRNA.","Chr11: 57.169279",9.647,"N/A","N/A","N/A",-0.187,147,0.023,"--","-0.32100000000000001","11",57.169279,"-1","219539"
"6915",6915,"ILMN_1699779","BPIFA3","chromosome 20 open reading frame 71 (C20orf71), transcript variant 2, mRNA.","ChrUn: 1.000000",6.781,"N/A","N/A","N/A",-0.187,147,0.02301,"--","--","20",33.217,"-1","128861"
"6916",6916,"ILMN_1767154","ANO3","transmembrane protein 16C (TMEM16C), mRNA.","Chr11: 26.640912",9.471,"N/A","N/A","N/A",-0.187,147,0.02302,"--","--","11",26.640912,"-1","63982"
"6918",6918,"ILMN_1792568","KRT9","keratin 9 (epidermolytic palmoplantar keratoderma) (KRT9), mRNA.","Chr17: 36.975646",6.839,"N/A","N/A","N/A",-0.187,147,0.02303,"0.34899999999999998","-5.8000000000000003E-2","17",36.975646,"-1","3857"
"6917",6917,"ILMN_1731349","HOXA13","homeobox A13 (HOXA13), mRNA.","Chr7: 27.203665",6.664,"N/A","N/A","N/A",-0.187,147,0.02303,"0.41299999999999998","0.17100000000000001","7",27.203665,"-1","3209"
"6922",6922,"ILMN_1791436","EZH1","enhancer of zeste homolog 1 (Drosophila) (EZH1), mRNA.","Chr17: 38.105896",7.345,"N/A","N/A","N/A",-0.187,147,0.02305,"0.26200000000000001","0.29499999999999998","17",38.105896,"-1","2145"
"6923",6923,"ILMN_1798187","KAT7","MYST histone acetyltransferase 2 (MYST2), mRNA.","Chr17: 45.261248",6.916,"N/A","N/A","N/A",-0.187,147,0.02307,"0.19800000000000001","-0.63700000000000001","17",45.261248,"-1","11143"
"6924",6924,"ILMN_1654473","ZP1","zona pellucida glycoprotein 1 (sperm receptor) (ZP1), mRNA.","Chr11: 60.399185",6.69,"N/A","N/A","N/A",-0.187,147,0.0231,"--","-0.11700000000000001","11",60.399185,"-1","22917"
"6925",6925,"ILMN_1651217","PDCD1LG2","programmed cell death 1 ligand 2 (PDCD1LG2), mRNA.","Chr9: 5.560136",6.674,"N/A","N/A","N/A",-0.187,147,0.02311,"0.29899999999999999","-0.189","9",5.560136,"-1","80380"
"6928",6928,"ILMN_1714082","CMAS","cytidine monophosphate N-acetylneuraminic acid synthetase (CMAS), mRNA.","Chr12: 22.109336",12.357,"N/A","N/A","N/A",-0.187,147,0.02311,"0.39200000000000002","-0.188","12",22.109336,"-1","55907"
"6926",6926,"ILMN_1758705","IRX6","iroquois homeobox protein 6 (IRX6), mRNA.","Chr16: 53.922097",6.728,"N/A","N/A","N/A",-0.187,147,0.02311,"0.25","-0.16900000000000001","16",53.922097,"-1","79190"
"6931",6931,"ILMN_1779225","C7orf33","chromosome 7 open reading frame 33 (C7orf33), mRNA.","Chr7: 147.943672",6.702,"N/A","N/A","N/A",-0.187,147,0.02315,"--","--","7",147.943672,"-1","202865"
"6930",6930,"ILMN_1766713","HSPD1","heat shock 60kDa protein 1 (chaperonin) (HSPD1), nuclear gene encoding mitochondrial protein, transcript variant 1, mRNA.","Chr2: 198.061449",11.788,"N/A","N/A","N/A",0.187,147,0.02315,"0.46500000000000002","0.66400000000000003","2",198.061449,"1","3329"
"6932",6932,"ILMN_1711245","SCG3","secretogranin III (SCG3), mRNA.","Chr15: 49.799932",10.467,"N/A","N/A","N/A",0.187,147,0.02316,"0.30599999999999999","-0.16900000000000001","15",49.799932,"1","29106"
"6933",6933,"ILMN_1800091","RARRES1","retinoic acid receptor responder (tazarotene induced) 1 (RARRES1), transcript variant 1, mRNA.","Chr3: 159.897905",6.929,"N/A","N/A","N/A",-0.187,147,0.02317,"--","0.20499999999999999","3",159.897905,"-1","5918"
"6935",6935,"ILMN_1776073","CCT4","chaperonin containing TCP1, subunit 4 (delta) (CCT4), mRNA.","Chr2: 61.948906",7.829,"N/A","N/A","N/A",-0.187,147,0.02318,"0.42799999999999999","-0.436","2",61.948906,"-1","10575"
"6934",6934,"ILMN_1774134","BRD4","bromodomain containing 4 (BRD4), transcript variant short, mRNA.","Chr19: 15.221101",6.842,"N/A","N/A","N/A",0.187,147,0.02318,"0.40400000000000003","0.14399999999999999","19",15.221101,"1","23476"
"6936",6936,"ILMN_1688160","WDR27","WD repeat domain 27 (WDR27), mRNA.","Chr6: 169.599426",7.178,"N/A","N/A","N/A",0.187,147,0.02319,"--","-0.63700000000000001","6",169.599426,"1","253769"
"6937",6937,"ILMN_1775881","CGB2","chorionic gonadotropin, beta polypeptide 2 (CGB2), mRNA.","Chr19: 54.227126",6.679,"N/A","N/A","N/A",-0.187,147,0.0232,"--","--","19",54.227126,"-1","114336"
"6938",6938,"ILMN_1684704","LOC400891","similar to chromosome 14 open reading frame 166B (LOC400891), mRNA.","Chr22: 19.746369",6.71,"N/A","N/A","N/A",-0.187,147,0.02321,"--","--","22",19.746369,"-1","400891"
"6940",6940,"ILMN_1735798","OSBPL3","oxysterol binding protein-like 3 (OSBPL3), transcript variant 1, mRNA.","Chr7: 24.802745",7.09,"N/A","N/A","N/A",-0.187,147,0.02322,"0.27800000000000002","0.33","7",24.802745,"-1","26031"
"6942",6942,"ILMN_1772482","SLC6A10P","solute carrier family 6 (neurotransmitter transporter, creatine), member 10 (pseudogene) (SLC6A10P) on chromosome 16.","ChrUn: 1.000000",6.77,"N/A","N/A","N/A",0.187,147,0.02323,"--","--","16",32.877,"1","386757"
"6943",6943,"ILMN_1730652","SYNE2","spectrin repeat containing, nuclear envelope 2 (SYNE2), transcript variant 5, mRNA.","Chr14: 63.612299",6.703,"N/A","N/A","N/A",-0.187,147,0.02323,"--","0.25800000000000001","14",63.612299,"-1","23224"
"6944",6944,"ILMN_1739925","SLC28A1","solute carrier family 28 (sodium-coupled nucleoside transporter), member 1 (SLC28A1), transcript variant 2, mRNA.","Chr15: 83.240099",7.031,"N/A","N/A","N/A",-0.187,147,0.02325,"--","7.2999999999999995E-2","15",83.240099,"-1","9154"
"6945",6945,"ILMN_1774335","FLJ45831","FLJ45831 protein (FLJ45831), mRNA.","Chr17: 14.611772",6.714,"N/A","N/A","N/A",-0.187,147,0.02326,"--","--","17",14.611772,"-1","400576"
"6946",6946,"ILMN_1737312","SLC25A17","solute carrier family 25 (mitochondrial carrier; peroxisomal membrane protein, 34kDa), member 17 (SLC25A17), nuclear gene encoding mitochondrial protein, mRNA.","Chr22: 39.495800",7.034,"N/A","N/A","N/A",-0.187,147,0.0233,"--","0.42799999999999999","22",39.4958,"-1","10478"
"6947",6947,"ILMN_1704250","RPS13","ribosomal protein S13 (RPS13), mRNA.","Chr11: 17.055333",14.977,"N/A","N/A","N/A",0.187,147,0.02332,"--","-0.191","11",17.055333,"1","6207"
"6948",6948,"ILMN_1660871","NEK6","NIMA (never in mitosis gene a)-related kinase 6 (NEK6), mRNA.","Chr9: 126.154389",7.935,"N/A","N/A","N/A",0.187,147,0.02332,"0.33900000000000002","0.64200000000000002","9",126.154389,"1","10783"
"6949",6949,"ILMN_1730534","LDLRAD3","low density lipoprotein receptor class A domain containing 3 (LDLRAD3), mRNA.","Chr11: 36.209169",7.879,"N/A","N/A","N/A",0.187,147,0.02334,"0.20599999999999999","0.16800000000000001","11",36.209169,"1","143458"
"6950",6950,"ILMN_1709114","TAB1","mitogen-activated protein kinase kinase kinase 7 interacting protein 1 (MAP3K7IP1), transcript variant alpha, mRNA.","Chr22: 38.157601",8.321,"N/A","N/A","N/A",0.187,147,0.02335,"--","-1.6E-2","22",38.157601,"1","10454"
"6954",6954,"ILMN_1653591","TRIM40","tripartite motif-containing 40 (TRIM40), mRNA.","Chr6: 30.222840",6.733,"N/A","N/A","N/A",-0.187,147,0.02338,"--","6.9000000000000006E-2","6",30.22284,"-1","135644"
"6953",6953,"ILMN_1668033","UBE2V1","ubiquitin-conjugating enzyme E2 variant 1 (UBE2V1), transcript variant 4, mRNA.","Chr20: 48.132628",6.533,"N/A","N/A","N/A",-0.187,147,0.02338,"--","6.0000000000000001E-3","20",48.132628,"-1","7335"
"6956",6956,"ILMN_1669174","IL4","interleukin 4 (IL4), transcript variant 2, mRNA.","Chr5: 132.043401",6.634,"N/A","N/A","N/A",-0.187,147,0.02339,"0.29799999999999999","-0.11","5",132.043401,"-1","3565"
"6955",6955,"ILMN_1700001","TCTA","T-cell leukemia translocation altered gene (TCTA), mRNA.","Chr3: 49.428620",9.203,"N/A","N/A","N/A",0.187,147,0.02339,"--","0.105","3",49.42862,"1","6988"
"6958",6958,"ILMN_1678234","MGC44328","hypothetical gene supported by BC033985 (MGC44328), mRNA.","Chr20: 18.309796",6.641,"N/A","N/A","N/A",-0.187,147,0.0234,"--","--","20",18.309796,"-1","440757"
"6957",6957,"ILMN_1662791","CCDC7","chromosome 10 open reading frame 68 (C10orf68), mRNA.","Chr10: 33.205452",6.629,"N/A","N/A","N/A",-0.187,147,0.0234,"--","--","10",33.205452,"-1","79741"
"6959",6959,"ILMN_1740409","OR8G5","olfactory receptor, family 8, subfamily G, member 5 (OR8G5), mRNA.","Chr11: 123.640889",6.716,"N/A","N/A","N/A",-0.187,147,0.02341,"--","--","11",123.640889,"-1","219865"
"6960",6960,"ILMN_1702197","SAPCD2","chromosome 9 open reading frame 140 (C9orf140), mRNA.","Chr9: 139.076854",7.868,"N/A","N/A","N/A",0.187,147,0.02342,"0.34899999999999998","--","9",139.076854,"1","89958"
"6963",6963,"ILMN_1804832","RNASE4","ribonuclease, RNase A family, 4 (RNASE4), transcript variant 3, mRNA.","Chr14: 20.226789",6.765,"N/A","N/A","N/A",-0.187,147,0.02345,"0.42099999999999999","0.64700000000000002","14",20.226789,"-1","6038"
"6964",6964,"ILMN_1659733","CACNB1","calcium channel, voltage-dependent, beta 1 subunit (CACNB1), transcript variant 1, mRNA.","Chr17: 34.583485",7.938,"N/A","N/A","N/A",-0.187,147,0.02349,"0.25600000000000001","-0.112","17",34.583485,"-1","782"
"6966",6966,"ILMN_1661051","WBP11","WW domain binding protein 11 (WBP11), mRNA.","Chr12: 14.831180",6.727,"N/A","N/A","N/A",-0.187,147,0.02351,"--","-0.65300000000000002","12",14.83118,"-1","51729"
"6969",6969,"ILMN_1693218","ART3","ADP-ribosyltransferase 3 (ART3), mRNA.","Chr4: 77.252565",8.887,"N/A","N/A","N/A",-0.187,147,0.02352,"0.22700000000000001","1.6E-2","4",77.252565,"-1","419"
"6968",6968,"ILMN_1715526","ZDHHC21","zinc finger, DHHC-type containing 21 (ZDHHC21), mRNA.","Chr9: 14.607136",6.874,"N/A","N/A","N/A",-0.187,147,0.02352,"--","-0.246","9",14.607136,"-1","340481"
"6970",6970,"ILMN_1732226","DHX57","DEAH (Asp-Glu-Ala-Asp/His) box polypeptide 57 (DHX57), transcript variant 3, mRNA.","Chr2: 38.937739",6.944,"N/A","N/A","N/A",-0.187,147,0.02353,"--","-0.2","2",38.937739,"-1","90957"
"6971",6971,"ILMN_1677511","PTGS2","prostaglandin-endoperoxide synthase 2 (prostaglandin G/H synthase and cyclooxygenase) (PTGS2), mRNA.","Chr1: 184.908064",7.339,"N/A","N/A","N/A",-0.187,147,0.02354,"0.33600000000000002","0.52","1",184.908064,"-1","5743"
"6972",6972,"ILMN_1678255","ALOXE3","arachidonate lipoxygenase 3 (ALOXE3), mRNA.","Chr17: 7.940097",6.831,"N/A","N/A","N/A",-0.187,147,0.02355,"0.317","-0.215","17",7.940097,"-1","59344"
"6973",6973,"ILMN_1791478","MTPN","myotrophin (MTPN), mRNA.","Chr7: 135.262518",11.087,"N/A","N/A","N/A",-0.187,147,0.02356,"0.41699999999999998","6.3E-2","7",135.262518,"-1","136319"
"6975",6975,"ILMN_1802757","CBWD1","COBW domain containing 1 (CBWD1), mRNA.","Chr9: 1.000000",6.703,"N/A","N/A","N/A",-0.187,147,0.02358,"--","-0.39600000000000002","9",0.121,"-1","55871"
